Theta	Phi	Total-adj
24	160	-0.63
25	160	1.98
26	160	4.69
27	160	1.21
28	160	5.70
29	160	2.66
30	160	8.11
31	160	9.66
32	160	3.05
33	160	1.64
34	160	0.30
35	160	1.46
36	160	2.89
37	160	-0.24
38	160	-0.44
39	160	1.94
40	160	4.19
41	160	0.37
42	160	1.23
43	160	1.70
44	160	-2.78
45	160	7.41
46	160	5.83
47	160	4.39
48	160	1.00
49	160	1.03
50	160	1.15
51	160	-0.57
52	160	2.38
53	160	2.72
54	160	-1.59
55	160	-0.16
56	160	3.50
57	160	2.51
58	160	0.43
59	160	0.93
60	160	-0.57
61	160	1.45
62	160	0.46
63	160	7.04
64	160	2.31
65	160	1.64
66	160	6.45
67	160	6.80
68	160	6.42
69	160	6.75
70	160	2.41
71	160	1.47
72	160	3.86
73	160	2.37
74	160	4.87
75	160	5.91
76	160	5.83
77	160	6.16
78	160	0.30
79	160	3.77
80	160	1.41
81	160	0.28
82	160	2.92
83	160	2.99
84	160	1.52
85	160	4.21
86	160	6.13
87	160	6.81
88	160	7.37
89	160	4.63
90	160	-0.28
91	160	3.09
92	160	2.83
93	160	3.68
94	160	-0.95
95	160	1.98
96	160	2.15
97	160	2.90
98	160	2.58
99	160	1.68
100	160	4.21
101	160	6.93
102	160	4.64
103	160	4.84
104	160	2.94
105	160	4.19
106	160	2.51
107	160	3.97
108	160	2.65
109	160	6.32
110	160	2.87
111	160	1.27
112	160	3.55
113	160	5.11
114	160	1.63
115	160	3.26
116	160	-0.01
117	160	0.46
118	160	3.60
119	160	1.09
120	160	3.35
121	160	1.26
122	160	1.33
123	160	1.17
124	160	1.11
125	160	3.06
126	160	1.05
127	160	5.25
128	160	-0.28
129	160	3.61
130	160	3.13
131	160	5.13
132	160	1.83
133	160	3.34
134	160	0.50
135	160	0.79
136	160	2.42
137	160	0.00
138	160	0.21
139	160	-0.31
140	160	-0.37
141	160	0.34
142	160	1.64
143	160	0.75
144	160	1.24
145	160	1.97
146	160	0.72
147	160	0.83
148	160	-0.73
149	160	-2.49
150	160	2.14
151	160	2.53
152	160	3.68
153	160	-7.62
154	160	-5.33
155	160	-8.63
156	160	-11.49
157	160	-6.34
158	160	-5.91
159	160	-8.50
160	160	-7.10
161	160	-7.02
162	160	-5.45
163	160	-4.70
164	160	-0.25
165	160	-8.67
166	160	3.38
167	160	2.72
168	160	1.68
169	160	3.59
170	160	4.10
171	160	-0.81
172	160	-0.41
173	160	3.04
174	160	1.07
175	160	1.62
176	160	-1.81
177	160	2.75
178	160	0.58
179	160	-0.48
180	160	2.09
0	161	-1.90
1	161	-2.80
2	161	-1.41
3	161	0.81
4	161	-0.97
5	161	-4.16
6	161	-4.28
7	161	-2.38
8	161	0.38
9	161	0.06
10	161	3.37
11	161	3.02
12	161	4.43
13	161	1.30
14	161	-0.20
15	161	4.05
16	161	7.41
17	161	2.72
18	161	-2.03
19	161	6.15
20	161	2.84
21	161	-0.49
22	161	3.66
23	161	1.16
24	161	1.05
25	161	0.97
26	161	0.78
27	161	2.06
28	161	2.96
29	161	1.38
30	161	0.33
31	161	6.16
32	161	5.94
33	161	5.49
34	161	2.04
35	161	1.46
36	161	0.68
37	161	2.16
38	161	1.49
39	161	2.61
40	161	3.05
41	161	3.19
42	161	2.57
43	161	7.40
44	161	8.31
45	161	7.52
46	161	3.00
47	161	4.24
48	161	-1.06
49	161	-3.21
50	161	0.77
51	161	-1.91
52	161	3.78
53	161	-2.02
54	161	1.48
55	161	0.86
56	161	0.04
57	161	3.91
58	161	0.56
59	161	2.23
60	161	1.64
61	161	1.19
62	161	-0.04
63	161	1.35
64	161	2.94
65	161	3.51
66	161	9.25
67	161	7.57
68	161	8.61
69	161	5.99
70	161	2.25
71	161	5.07
72	161	0.83
73	161	1.24
74	161	-1.60
75	161	0.91
76	161	-0.70
77	161	1.40
78	161	3.02
79	161	-0.86
80	161	0.15
81	161	0.63
82	161	-1.55
83	161	-0.39
84	161	1.20
85	161	2.08
86	161	2.85
87	161	5.42
88	161	4.60
89	161	2.93
90	161	5.13
91	161	3.64
92	161	2.31
93	161	1.35
94	161	1.52
95	161	1.22
96	161	1.03
97	161	1.04
98	161	1.91
99	161	0.69
100	161	1.69
101	161	9.22
102	161	0.08
103	161	2.65
104	161	4.13
105	161	2.85
106	161	2.06
107	161	6.84
108	161	5.02
109	161	5.61
110	161	3.35
111	161	3.18
112	161	3.23
113	161	2.54
114	161	-0.12
115	161	1.34
116	161	0.39
117	161	3.34
118	161	1.09
119	161	0.81
120	161	4.89
121	161	3.73
122	161	2.81
123	161	3.50
124	161	-0.07
125	161	-0.66
126	161	0.99
127	161	4.72
128	161	6.86
129	161	4.82
130	161	5.16
131	161	3.89
132	161	3.11
133	161	2.87
134	161	3.67
135	161	4.12
136	161	0.08
137	161	-0.16
138	161	1.27
139	161	-3.27
140	161	-0.28
141	161	0.23
142	161	0.34
143	161	1.87
144	161	0.05
145	161	1.57
146	161	0.39
147	161	0.06
148	161	-2.92
149	161	2.24
150	161	5.40
151	161	1.06
152	161	1.96
153	161	3.49
154	161	-7.64
155	161	-5.85
156	161	-7.81
157	161	-8.19
158	161	-9.43
159	161	-4.56
160	161	-2.57
161	161	-1.87
162	161	-4.03
163	161	-5.48
164	161	-6.93
165	161	-8.10
166	161	-7.64
167	161	-7.14
168	161	1.62
169	161	2.34
170	161	3.12
171	161	-7.52
172	161	-2.02
173	161	3.51
174	161	1.20
175	161	1.54
176	161	-0.79
177	161	2.32
178	161	0.33
179	161	-0.46
180	161	2.09
0	162	-1.90
1	162	-2.57
2	162	-1.91
3	162	0.22
4	162	0.59
5	162	2.69
6	162	0.12
7	162	5.08
8	162	2.50
9	162	1.38
10	162	1.29
11	162	2.65
12	162	5.87
13	162	1.48
14	162	2.14
15	162	2.80
16	162	-6.39
17	162	0.01
18	162	1.90
19	162	-1.88
20	162	3.82
21	162	3.89
22	162	9.65
23	162	-0.78
24	162	5.29
25	162	6.62
26	162	5.46
27	162	7.60
28	162	5.79
29	162	2.16
30	162	1.31
31	162	5.65
32	162	1.25
33	162	0.60
34	162	-1.01
35	162	4.04
36	162	3.51
37	162	2.87
38	162	0.89
39	162	6.43
40	162	2.54
41	162	1.57
42	162	4.03
43	162	3.28
44	162	2.26
45	162	6.40
46	162	8.28
47	162	4.79
48	162	2.88
49	162	2.04
50	162	4.11
51	162	-0.03
52	162	0.85
53	162	-1.31
54	162	0.46
55	162	0.43
56	162	0.32
57	162	0.72
58	162	0.75
59	162	0.53
60	162	3.48
61	162	3.19
62	162	0.96
63	162	1.98
64	162	-4.82
65	162	-0.50
66	162	5.21
67	162	3.64
68	162	3.49
69	162	2.91
70	162	-3.32
71	162	-0.06
72	162	1.73
73	162	0.14
74	162	-1.24
75	162	2.82
76	162	1.75
77	162	1.05
78	162	3.08
79	162	2.88
80	162	1.53
81	162	1.64
82	162	1.27
83	162	1.81
84	162	0.54
85	162	2.93
86	162	1.60
87	162	6.32
88	162	5.32
89	162	4.64
90	162	2.86
91	162	-3.22
92	162	0.10
93	162	-0.15
94	162	0.16
95	162	-0.28
96	162	-1.89
97	162	1.83
98	162	2.09
99	162	1.43
100	162	2.80
101	162	5.49
102	162	5.95
103	162	4.82
104	162	5.10
105	162	2.80
106	162	3.05
107	162	2.38
108	162	2.58
109	162	5.10
110	162	6.59
111	162	4.86
112	162	3.19
113	162	2.66
114	162	1.93
115	162	0.25
116	162	1.67
117	162	1.70
118	162	0.91
119	162	1.36
120	162	1.24
121	162	1.49
122	162	1.23
123	162	2.30
124	162	2.94
125	162	3.54
126	162	5.40
127	162	0.71
128	162	4.17
129	162	4.98
130	162	5.97
131	162	6.37
132	162	0.57
133	162	2.68
134	162	4.41
135	162	2.00
136	162	1.82
137	162	0.08
138	162	0.90
139	162	1.24
140	162	1.32
141	162	-0.27
142	162	1.31
143	162	0.96
144	162	-1.94
145	162	-2.04
146	162	-2.90
147	162	-2.70
148	162	-4.27
149	162	-6.04
150	162	1.61
151	162	3.91
152	162	1.52
153	162	2.50
154	162	-12.25
155	162	-10.71
156	162	-10.66
157	162	-8.60
158	162	-1.48
159	162	-2.85
160	162	-1.22
161	162	-1.36
162	162	-2.65
163	162	-5.38
164	162	-3.72
165	162	-3.41
166	162	4.25
167	162	-2.44
168	162	1.67
169	162	-0.69
170	162	3.68
171	162	-1.62
172	162	-3.33
173	162	2.10
174	162	1.23
175	162	-0.56
176	162	-1.26
177	162	-0.43
178	162	-0.20
179	162	-0.70
180	162	2.09
0	163	-1.90
1	163	-2.30
2	163	-2.61
3	163	-0.67
4	163	1.46
5	163	3.26
6	163	3.80
7	163	2.25
8	163	3.89
9	163	2.35
10	163	3.38
11	163	2.56
12	163	2.72
13	163	2.89
14	163	2.12
15	163	-0.73
16	163	4.08
17	163	5.77
18	163	2.67
19	163	1.12
20	163	2.54
21	163	7.66
22	163	2.27
23	163	1.06
24	163	0.53
25	163	2.32
26	163	1.00
27	163	5.59
28	163	2.48
29	163	1.42
30	163	-2.09
31	163	5.07
32	163	5.46
33	163	4.55
34	163	3.32
35	163	3.14
36	163	3.39
37	163	1.05
38	163	1.20
39	163	3.63
40	163	2.88
41	163	-0.23
42	163	5.12
43	163	4.92
44	163	4.72
45	163	5.32
46	163	5.96
47	163	4.75
48	163	-1.78
49	163	-0.28
50	163	1.39
51	163	1.38
52	163	1.01
53	163	1.67
54	163	1.04
55	163	0.82
56	163	-1.32
57	163	-2.22
58	163	-1.81
59	163	-1.38
60	163	2.18
61	163	0.97
62	163	4.33
63	163	2.14
64	163	3.78
65	163	4.38
66	163	5.13
67	163	6.42
68	163	5.70
69	163	3.21
70	163	-1.01
71	163	1.76
72	163	8.77
73	163	0.61
74	163	4.14
75	163	3.92
76	163	4.31
77	163	0.66
78	163	1.17
79	163	2.71
80	163	1.58
81	163	2.15
82	163	0.30
83	163	0.11
84	163	-0.03
85	163	4.46
86	163	6.59
87	163	8.77
88	163	5.10
89	163	6.70
90	163	0.74
91	163	2.12
92	163	2.23
93	163	-0.75
94	163	-0.08
95	163	1.29
96	163	3.64
97	163	-0.78
98	163	-2.18
99	163	1.11
100	163	2.77
101	163	3.49
102	163	3.50
103	163	0.20
104	163	1.56
105	163	0.41
106	163	3.45
107	163	5.83
108	163	5.20
109	163	4.69
110	163	0.07
111	163	1.58
112	163	0.50
113	163	1.33
114	163	2.79
115	163	0.14
116	163	1.66
117	163	4.03
118	163	-0.56
119	163	1.11
120	163	0.92
121	163	0.68
122	163	-1.25
123	163	-0.41
124	163	4.26
125	163	0.10
126	163	6.88
127	163	0.11
128	163	1.58
129	163	4.34
130	163	2.98
131	163	-2.52
132	163	3.49
133	163	3.55
134	163	3.61
135	163	2.71
136	163	0.80
137	163	8.19
138	163	3.83
139	163	1.32
140	163	1.10
141	163	0.68
142	163	0.48
143	163	1.37
144	163	-3.68
145	163	-3.10
146	163	-1.70
147	163	-4.35
148	163	-4.69
149	163	-5.01
150	163	-4.85
151	163	-3.85
152	163	-6.59
153	163	-7.57
154	163	-5.25
155	163	-5.71
156	163	-1.86
157	163	-5.35
158	163	-5.43
159	163	-13.03
160	163	-6.94
161	163	2.24
162	163	-0.62
163	163	-4.48
164	163	-4.62
165	163	-1.81
166	163	3.14
167	163	1.88
168	163	1.48
169	163	-1.58
170	163	1.29
171	163	-2.46
172	163	-5.78
173	163	1.15
174	163	1.36
175	163	1.48
176	163	1.03
177	163	0.82
178	163	-1.04
179	163	-1.00
180	163	2.09
0	164	-1.90
1	164	-2.03
2	164	-2.56
3	164	-1.19
4	164	1.08
5	164	1.28
6	164	1.47
7	164	2.44
8	164	3.46
9	164	2.50
10	164	3.79
11	164	2.05
12	164	4.20
13	164	1.51
14	164	1.97
15	164	1.36
16	164	2.93
17	164	8.28
18	164	1.37
19	164	3.91
20	164	1.21
21	164	4.45
22	164	3.93
23	164	3.11
24	164	2.24
25	164	3.02
26	164	2.68
27	164	3.78
28	164	2.40
29	164	8.26
30	164	5.92
31	164	4.26
32	164	4.01
33	164	0.52
34	164	0.58
35	164	2.13
36	164	1.34
37	164	4.91
38	164	5.04
39	164	-0.11
40	164	1.03
41	164	2.29
42	164	0.39
43	164	-3.14
44	164	3.74
45	164	-0.08
46	164	1.48
47	164	1.21
48	164	1.54
49	164	0.40
50	164	-0.25
51	164	0.72
52	164	1.39
53	164	1.71
54	164	2.48
55	164	3.13
56	164	0.08
57	164	1.15
58	164	0.30
59	164	3.80
60	164	2.16
61	164	3.77
62	164	3.95
63	164	4.96
64	164	5.26
65	164	5.62
66	164	7.51
67	164	6.21
68	164	2.62
69	164	0.42
70	164	1.37
71	164	-0.20
72	164	1.48
73	164	-1.31
74	164	1.46
75	164	1.64
76	164	1.58
77	164	-0.85
78	164	2.74
79	164	0.15
80	164	-1.31
81	164	-0.78
82	164	-0.67
83	164	2.25
84	164	3.43
85	164	2.83
86	164	5.79
87	164	7.09
88	164	6.62
89	164	4.26
90	164	0.81
91	164	1.40
92	164	2.01
93	164	-0.65
94	164	0.51
95	164	0.42
96	164	-0.93
97	164	0.51
98	164	2.28
99	164	1.24
100	164	4.91
101	164	0.97
102	164	4.81
103	164	1.90
104	164	1.01
105	164	3.23
106	164	2.44
107	164	7.68
108	164	4.12
109	164	4.81
110	164	6.13
111	164	4.54
112	164	4.75
113	164	2.29
114	164	0.92
115	164	0.52
116	164	-1.79
117	164	-2.22
118	164	0.67
119	164	2.33
120	164	-0.02
121	164	2.18
122	164	0.80
123	164	5.72
124	164	6.88
125	164	6.81
126	164	4.84
127	164	2.63
128	164	0.75
129	164	4.30
130	164	-2.89
131	164	5.55
132	164	3.27
133	164	3.14
134	164	1.39
135	164	0.67
136	164	0.03
137	164	0.51
138	164	1.23
139	164	0.35
140	164	0.48
141	164	1.09
142	164	-1.29
143	164	7.22
144	164	3.38
145	164	0.50
146	164	2.29
147	164	0.19
148	164	-4.41
149	164	-2.79
150	164	-1.66
151	164	-1.88
152	164	-4.97
153	164	-3.17
154	164	-6.44
155	164	-6.66
156	164	-6.05
157	164	-14.28
158	164	-12.27
159	164	-9.50
160	164	-8.55
161	164	-7.24
162	164	-3.31
163	164	-5.67
164	164	-5.16
165	164	-0.88
166	164	2.36
167	164	-0.56
168	164	-1.32
169	164	-2.12
170	164	-2.58
171	164	-1.31
172	164	-1.22
173	164	0.63
174	164	4.21
175	164	1.98
176	164	-0.88
177	164	-0.45
178	164	-2.11
179	164	-0.94
180	164	2.09
0	165	-1.90
1	165	-1.77
2	165	-2.63
3	165	-0.87
4	165	0.07
5	165	1.97
6	165	0.82
7	165	2.30
8	165	2.45
9	165	2.67
10	165	0.11
11	165	-0.63
12	165	4.04
13	165	2.39
14	165	2.52
15	165	-3.98
16	165	0.77
17	165	5.34
18	165	7.18
19	165	5.50
20	165	3.35
21	165	2.38
22	165	-2.06
23	165	6.21
24	165	0.22
25	165	1.15
26	165	1.60
27	165	6.53
28	165	4.13
29	165	3.45
30	165	2.44
31	165	5.61
32	165	-2.26
33	165	-2.52
34	165	1.64
35	165	1.33
36	165	2.67
37	165	1.87
38	165	3.27
39	165	3.05
40	165	1.46
41	165	3.00
42	165	4.01
43	165	0.97
44	165	6.07
45	165	4.35
46	165	6.61
47	165	4.21
48	165	1.17
49	165	1.49
50	165	1.01
51	165	0.87
52	165	0.46
53	165	0.01
54	165	0.09
55	165	-0.85
56	165	0.92
57	165	1.60
58	165	1.57
59	165	-0.05
60	165	2.22
61	165	1.69
62	165	3.15
63	165	4.77
64	165	3.27
65	165	1.76
66	165	6.22
67	165	2.18
68	165	2.51
69	165	0.86
70	165	0.68
71	165	2.45
72	165	2.11
73	165	2.10
74	165	2.22
75	165	2.27
76	165	-4.48
77	165	-0.68
78	165	0.46
79	165	3.04
80	165	-2.39
81	165	-1.00
82	165	0.79
83	165	2.94
84	165	7.89
85	165	6.39
86	165	5.41
87	165	5.23
88	165	4.54
89	165	3.81
90	165	1.07
91	165	-0.21
92	165	0.88
93	165	-0.13
94	165	2.21
95	165	-0.24
96	165	-3.26
97	165	-0.01
98	165	1.13
99	165	-2.46
100	165	6.58
101	165	3.21
102	165	0.89
103	165	0.62
104	165	4.02
105	165	7.89
106	165	8.50
107	165	7.31
108	165	5.66
109	165	2.16
110	165	6.64
111	165	4.41
112	165	1.09
113	165	-1.41
114	165	1.24
115	165	3.29
116	165	-0.20
117	165	-1.69
118	165	1.23
119	165	1.51
120	165	2.91
121	165	1.82
122	165	1.12
123	165	1.75
124	165	7.53
125	165	3.03
126	165	2.11
127	165	4.12
128	165	4.92
129	165	6.71
130	165	8.12
131	165	3.85
132	165	4.76
133	165	3.16
134	165	4.02
135	165	1.80
136	165	-0.77
137	165	0.43
138	165	3.93
139	165	3.85
140	165	-0.13
141	165	0.45
142	165	-2.93
143	165	8.19
144	165	-1.95
145	165	-1.38
146	165	-1.94
147	165	-1.58
148	165	0.14
149	165	-6.02
150	165	-4.16
151	165	-1.92
152	165	-4.90
153	165	-3.64
154	165	-2.51
155	165	-6.99
156	165	-11.14
157	165	-10.83
158	165	-8.81
159	165	-8.98
160	165	-4.32
161	165	-3.95
162	165	-4.04
163	165	-3.24
164	165	-2.88
165	165	-1.03
166	165	-2.24
167	165	-4.28
168	165	1.16
169	165	3.23
170	165	3.21
171	165	3.47
172	165	1.68
173	165	0.34
174	165	4.22
175	165	1.67
176	165	-0.78
177	165	-1.16
178	165	-2.55
179	165	-1.20
180	165	2.09
0	166	-1.90
1	166	-1.57
2	166	-3.08
3	166	0.17
4	166	-0.92
5	166	1.43
6	166	2.51
7	166	2.26
8	166	1.94
9	166	1.52
10	166	1.13
11	166	2.47
12	166	3.01
13	166	7.16
14	166	3.21
15	166	2.15
16	166	3.90
17	166	2.63
18	166	5.02
19	166	8.00
20	166	3.67
21	166	2.64
22	166	2.49
23	166	5.22
24	166	-2.68
25	166	3.86
26	166	3.27
27	166	-0.04
28	166	-0.05
29	166	0.10
30	166	-1.77
31	166	-1.73
32	166	0.49
33	166	0.45
34	166	-5.20
35	166	2.05
36	166	0.32
37	166	1.24
38	166	1.97
39	166	2.57
40	166	2.91
41	166	-0.05
42	166	5.49
43	166	3.97
44	166	4.80
45	166	3.40
46	166	5.73
47	166	2.53
48	166	4.58
49	166	0.55
50	166	0.31
51	166	-0.69
52	166	2.38
53	166	0.64
54	166	0.71
55	166	1.18
56	166	-0.09
57	166	0.22
58	166	0.13
59	166	1.29
60	166	0.87
61	166	4.47
62	166	0.76
63	166	2.49
64	166	2.67
65	166	6.05
66	166	7.49
67	166	4.89
68	166	-0.95
69	166	-1.10
70	166	-5.11
71	166	-1.08
72	166	1.82
73	166	0.16
74	166	-0.96
75	166	-1.76
76	166	-0.25
77	166	0.59
78	166	2.17
79	166	-1.46
80	166	5.33
81	166	3.24
82	166	4.91
83	166	3.09
84	166	2.16
85	166	3.22
86	166	6.07
87	166	4.82
88	166	4.96
89	166	-2.24
90	166	2.15
91	166	0.86
92	166	-0.58
93	166	-0.34
94	166	0.66
95	166	0.71
96	166	-0.90
97	166	3.05
98	166	2.71
99	166	1.66
100	166	0.31
101	166	3.03
102	166	0.81
103	166	0.26
104	166	4.10
105	166	1.52
106	166	4.84
107	166	5.23
108	166	4.86
109	166	-0.01
110	166	3.48
111	166	-1.14
112	166	3.09
113	166	4.93
114	166	-0.44
115	166	-1.27
116	166	4.55
117	166	-1.49
118	166	0.19
119	166	-0.32
120	166	0.75
121	166	0.44
122	166	-0.60
123	166	3.43
124	166	-0.10
125	166	-2.41
126	166	2.43
127	166	3.40
128	166	2.79
129	166	1.63
130	166	3.48
131	166	3.38
132	166	5.05
133	166	3.46
134	166	5.83
135	166	1.43
136	166	1.64
137	166	1.24
138	166	5.46
139	166	-0.11
140	166	0.47
141	166	3.22
142	166	0.68
143	166	0.31
144	166	-0.44
145	166	-1.16
146	166	-0.96
147	166	-0.17
148	166	0.83
149	166	0.64
150	166	1.60
151	166	-1.21
152	166	-4.00
153	166	-5.00
154	166	-5.70
155	166	-11.95
156	166	-7.31
157	166	-20.27
158	166	-13.45
159	166	-12.29
160	166	-9.65
161	166	-9.55
162	166	-5.08
163	166	-2.18
164	166	-1.69
165	166	-2.04
166	166	-2.44
167	166	-2.21
168	166	-0.23
169	166	3.47
170	166	4.33
171	166	-0.59
172	166	3.38
173	166	0.08
174	166	-1.51
175	166	-2.30
176	166	-1.09
177	166	-1.06
178	166	-2.48
179	166	-0.67
180	166	2.09
0	167	-1.90
1	167	-1.26
2	167	-2.88
3	167	0.72
4	167	0.80
5	167	0.74
6	167	2.30
7	167	1.02
8	167	-2.82
9	167	4.13
10	167	2.23
11	167	0.35
12	167	1.05
13	167	0.50
14	167	0.80
15	167	2.27
16	167	4.19
17	167	4.59
18	167	4.25
19	167	7.69
20	167	3.65
21	167	4.90
22	167	4.02
23	167	2.92
24	167	0.94
25	167	1.58
26	167	1.49
27	167	3.37
28	167	-0.91
29	167	0.69
30	167	0.62
31	167	1.00
32	167	-0.83
33	167	0.02
34	167	-0.12
35	167	0.08
36	167	0.64
37	167	1.97
38	167	0.90
39	167	9.92
40	167	1.41
41	167	3.19
42	167	0.27
43	167	0.14
44	167	4.09
45	167	10.26
46	167	0.58
47	167	0.84
48	167	0.46
49	167	-0.62
50	167	0.63
51	167	0.90
52	167	1.06
53	167	1.73
54	167	0.27
55	167	-0.11
56	167	0.70
57	167	1.63
58	167	2.12
59	167	0.48
60	167	1.48
61	167	1.29
62	167	1.17
63	167	-1.01
64	167	4.13
65	167	4.78
66	167	3.00
67	167	3.64
68	167	2.89
69	167	1.45
70	167	2.06
71	167	2.83
72	167	1.70
73	167	-0.32
74	167	-4.92
75	167	2.18
76	167	4.87
77	167	5.28
78	167	4.79
79	167	5.40
80	167	-0.08
81	167	-2.35
82	167	0.37
83	167	-0.25
84	167	-0.24
85	167	2.69
86	167	2.15
87	167	7.03
88	167	5.09
89	167	2.24
90	167	1.32
91	167	1.26
92	167	0.79
93	167	0.31
94	167	1.35
95	167	-0.69
96	167	1.24
97	167	5.32
98	167	2.25
99	167	-0.92
100	167	1.15
101	167	2.23
102	167	2.93
103	167	0.76
104	167	2.79
105	167	1.52
106	167	0.03
107	167	4.37
108	167	3.79
109	167	7.38
110	167	6.21
111	167	1.14
112	167	1.85
113	167	1.01
114	167	1.23
115	167	3.36
116	167	3.22
117	167	-0.61
118	167	2.06
119	167	4.85
120	167	-2.84
121	167	0.20
122	167	1.25
123	167	1.12
124	167	1.97
125	167	2.22
126	167	2.52
127	167	2.45
128	167	1.38
129	167	4.79
130	167	5.47
131	167	4.37
132	167	4.27
133	167	7.91
134	167	1.03
135	167	1.24
136	167	2.11
137	167	0.74
138	167	-1.51
139	167	0.57
140	167	0.29
141	167	-1.17
142	167	0.58
143	167	-1.65
144	167	-5.46
145	167	-7.95
146	167	1.32
147	167	-0.63
148	167	0.04
149	167	0.80
150	167	-0.25
151	167	-3.75
152	167	-9.52
153	167	-9.75
154	167	-5.32
155	167	-14.62
156	167	-15.42
157	167	-16.22
158	167	-9.81
159	167	-6.51
160	167	-5.27
161	167	-7.13
162	167	-5.81
163	167	-5.10
164	167	-3.22
165	167	-2.66
166	167	-2.06
167	167	-3.64
168	167	-2.25
169	167	-0.87
170	167	5.10
171	167	4.74
172	167	3.70
173	167	-0.72
174	167	-1.24
175	167	0.89
176	167	-1.32
177	167	-1.03
178	167	-2.14
179	167	-0.53
180	167	2.09
0	168	-1.90
1	168	-1.16
2	168	-1.96
3	168	0.77
4	168	1.27
5	168	0.11
6	168	1.66
7	168	3.84
8	168	4.65
9	168	3.92
10	168	2.94
11	168	2.89
12	168	3.75
13	168	3.17
14	168	6.24
15	168	3.79
16	168	1.77
17	168	-0.74
18	168	1.99
19	168	7.80
20	168	5.91
21	168	4.43
22	168	5.15
23	168	1.38
24	168	1.27
25	168	3.96
26	168	3.80
27	168	4.34
28	168	0.48
29	168	2.26
30	168	-3.11
31	168	-1.03
32	168	0.78
33	168	4.02
34	168	5.47
35	168	0.54
36	168	-0.57
37	168	4.05
38	168	1.02
39	168	0.85
40	168	0.74
41	168	-3.12
42	168	6.36
43	168	3.03
44	168	5.48
45	168	7.76
46	168	1.29
47	168	0.60
48	168	-0.64
49	168	1.00
50	168	2.26
51	168	1.60
52	168	-0.12
53	168	1.15
54	168	0.59
55	168	-0.32
56	168	0.69
57	168	-1.74
58	168	-0.03
59	168	-4.04
60	168	3.09
61	168	0.50
62	168	3.22
63	168	0.68
64	168	5.82
65	168	4.29
66	168	6.18
67	168	4.24
68	168	1.23
69	168	2.04
70	168	0.45
71	168	-0.69
72	168	-2.84
73	168	-2.52
74	168	-5.93
75	168	1.51
76	168	1.63
77	168	1.79
78	168	1.93
79	168	0.07
80	168	0.23
81	168	0.42
82	168	-1.25
83	168	-0.34
84	168	0.62
85	168	3.18
86	168	5.47
87	168	5.79
88	168	-0.14
89	168	2.92
90	168	0.54
91	168	1.66
92	168	0.14
93	168	3.56
94	168	-2.06
95	168	-3.56
96	168	-0.77
97	168	0.26
98	168	1.63
99	168	-1.27
100	168	5.01
101	168	1.26
102	168	0.57
103	168	0.76
104	168	-7.18
105	168	-1.52
106	168	-3.10
107	168	6.88
108	168	6.08
109	168	6.96
110	168	4.68
111	168	-3.76
112	168	0.05
113	168	0.76
114	168	1.02
115	168	1.45
116	168	0.53
117	168	1.99
118	168	3.35
119	168	-0.48
120	168	-2.73
121	168	5.73
122	168	6.22
123	168	1.59
124	168	2.07
125	168	0.20
126	168	2.34
127	168	-1.14
128	168	-1.36
129	168	7.41
130	168	2.60
131	168	5.65
132	168	4.58
133	168	4.21
134	168	3.13
135	168	1.36
136	168	-0.44
137	168	-1.57
138	168	-1.43
139	168	2.38
140	168	1.25
141	168	-1.27
142	168	0.22
143	168	1.32
144	168	2.96
145	168	-0.46
146	168	-2.14
147	168	-5.62
148	168	0.45
149	168	-2.11
150	168	-2.51
151	168	-1.04
152	168	-3.25
153	168	-9.68
154	168	-5.64
155	168	-10.77
156	168	-12.01
157	168	-9.90
158	168	-13.68
159	168	-7.90
160	168	-4.68
161	168	-6.22
162	168	-7.65
163	168	-7.10
164	168	-4.72
165	168	-6.13
166	168	-5.42
167	168	-6.14
168	168	-0.10
169	168	4.05
